Hole Depth: ft,Flow In: gal/min,GCT IN Mud Temp: F,GCT OUT Mud Temp: F,Mud Density In: lb/ft3,Mud Density Out: lb/ft3,ROP Average: ft/hr,RPM:,Torque LAS:,WOB: Klb,Standpipe Pressure: psi,QC Delta Carbon Dioxide: ppm
13111,932.2270213707,149.18,167.9,-999.25,120.208438,3.34,59.5142466618,3.9888912,24.881542,4738.9136208181,121.0638399998
13112,933.621542693,149.72,168.44,-999.25,120.4010750527,12.88,59.3249921144,4.4503212,22.034162,4757.2555837903,46.282
13113,941.6053897403,150.62,168.08,-999.25,120.3662402212,7.42,64.2014509515,6.9729326,23.73626,4662.4887751008,47.0375100002
13114,936.011235467,149.36,169.16,-999.25,120.103906,10.99,73.8786668069,7.7108394,24.998492,4741.5884904182,120.76292
13115,935.4558893386,146.48,170.78,-999.25,120.251002,7.47,64.0815897382,6.3970984,22.907223,4726.6856455034,14.73018
13116,938.3467911178,148.1,171.86,-999.25,120.055682,5.85,64.2582273157,11.2192332,19.802205,4680.830738073,5.343
13117,939.9178387795,149.72,172.58,-999.25,120.3004,9.76,68.9517400904,4.4693886,19.001906,4677.3916200157,5.33087
13118,940.2537481697,151.34,173.3,-999.25,120.202526,9.94,68.6047734203,8.9540311,23.994159,4671.2776323583,4.12346
13119,937.3641532264,153.14,173.84,-999.25,120.312905,7.58,68.4281358427,7.9682487,22.255383,4696.1157072164,3.48536
13120,936.7305497299,154.590836,174.196436,-999.25,120.210338177,6.911668,68.8652867206,3.9450421899,23.98824277,4706.6421979785,4.46877
13121,937.4894483488,155.138,174.023618,-999.25,120.4003658625,8.975438,68.3424010094,7.0524989799,23.59306322,4697.8395460364,10.13193
13122,939.6141638988,156.037964,174.201566,-999.25,120.366742267,9.753163,68.7772675849,7.5899639378,23.07784844,4679.0166032978,14.41787
13123,939.9658551933,156.930836,173.449184,-999.25,120.9391041269,10.934694,68.5730934707,7.5593881455,24.904962,4664.874663253,31.9661600003
13124,940.0479120022,157.477946,119.2141039999,-999.25,157.02496643,13.535707,68.5644874356,7.9307562229,21.8597665,4659.6217734386,1409.5191400013
13125,941.1162720539,158.367218,150.457838,-999.25,157.19832712,7.51489,68.4373153191,4.1833725672,24.83592037,4630.7550010508,595.2140499999
13126,943.9515415884,158.730782,151.325366,-999.25,157.05076734,14.124285,67.9826350541,8.8809551004,26.96823182,4592.4819350771,12.55676
13127,944.2659870319,159.2672,150.559178,-999.25,157.297791,11.910678,69.6243608453,9.0504863777,25.8717825,4607.429870651,7.90412
13128,944.4654101311,159.627218,147.574922,-999.25,157.12929423,14.426015,67.6513985911,9.8652109455,22.9313167229,4605.418215862,10.2984
13129,944.284175837,159.990818,148.39781,-999.25,157.09140488,15.66974,68.2186480917,10.4122632687,20.1011131157,4580.131393416,11.06914
13130,944.950832287,160.53449,154.140152,-999.25,157.20879512,13.207286,67.2562262643,10.1101370737,23.4094132403,4588.8969219893,24.76817
13131,945.1969806987,161.27231,150.052136,-999.25,157.13785388,14.054926,69.4934244599,10.0532806482,23.556849743,4575.6473184432,40.3723100001
13132,941.4157454294,162.874328,139.79822,-999.25,157.02496643,13.848902,68.8445937876,4.3068412392,20.3768541558,4429.1126884349,389.8369100004
13133,943.3356431653,163.578182,138.68429,-999.25,157.19831802,16.661173,69.7727048078,6.1701202625,22.9525790823,4396.3844299294,595.9975600001
13134,933.6109154757,163.218218,136.178798,-999.25,157.04897355,10.864426,69.192707013,6.7212627447,21.81544452,4392.9501124758,983.341
13135,715.1389762228,145.4,151.88,-999.25,157.2102,14.53,69.254,6.1587565,22.32,4640.073,983.341
13136,716.2215735272,145.353416,151.8836,-999.25,157.13785388,15.715476,68.451081064,3.988997555,23.81564913,4620.75128925,0
13137,718.0883359184,143.056418,152.0636,-999.25,157.024982,14.029829,68.6494450636,6.2752893235,22.118708,4653.8141507599,0.00132
13138,716.1308046313,142.880036,152.243618,-999.25,157.20138443,14.936837,68.6761684365,8.0628029968,26.040196,4630.81183341,0.132
13139,716.4618040853,142.887092,152.427614,-999.25,157.19832712,10.373375,68.7736831038,7.5661745992,29.019312,4604.86120166,0.13068
13140,718.8282426056,143.225528,152.869586,-999.25,157.05075023,12.009019,68.6981471907,8.2539193246,29.942964,4628.8402726097,0
13141,764.187788157,142.491344,157.287092,-999.25,157.29441622,11.521854,68.3411631101,3.3148860577,28.232268,4731.3287244625,0
13142,763.1312061509,141.7856,157.456436,-999.25,157.12929423,13.278478,68.9282904215,5.1220322307,31.852392,4732.509625687,0
13143,763.1312106757,141.065618,157.283384,-999.25,157.09139976,14.301936,75.2239714015,6.9217873131,27.089989,4718.0606044962,0
13144,763.1318809022,140.349596,157.420688,-999.25,157.20780024,21.680395,74.8160956787,12.3140255631,30.087319,4704.8140761181,0
13145,763.1758901734,139.888058,155.49791,-999.25,157.090212,14.670502,83.7032375145,7.6065769442,32.881492,4540.9161977467,0
13146,764.242693417,143.249,156.3836,-999.25,157.09140488,5.8598,83.8175586163,5.761545316,30.97,4575.8421062688,0
13147,763.1312188936,144.149,156.7454,-999.25,157.20879512,8.8022,84.1173378194,6.085003962,28.02,4585.0933338429,0
13148,763.1337827805,145.058,157.2926,-999.25,157.13785388,8.1236,84.1144990012,6.71842151,30.023791,4564.6649725826,0
13149,763.2666642973,146.8526,158.5454,-999.25,157.02496643,17.299,83.7619177794,7.375616137,32.325309,4564.3325245037,0
13150,763.6923958099,148.0964,159.0836,-999.25,157.19679304,8.3708,76.6916202292,6.674909836,27.08,4530.09037238,0
13151,764.8641460738,147.9218,159.2636,-999.25,157.04897355,12.3344,77.2796971927,7.584918503,30.9928,4464.5522459352,0
13152,765.4323050007,148.1018,159.6218,-999.25,157.20948812,12.7619,77.3470718116,7.955759631,30.28,4427.0238254456,0
13153,765.3766705191,148.28,158.202,-999.25,155.56762188,11.9384,76.5582588582,8.032601073,31.13,4419.6259003802,0.00003
13154,762.6303099405,148.2746,-1.42247325030098E-015,-999.25,0,9.831,72.6641572916,7.236596093,32.24,4436.1565945089,0.00297
13155,763.1284701334,147.7382,-1.42247325030098E-015,-999.25,0,13.0245,73.1048680476,7.885267569,34.79,4424.6164428055,0
13156,763.1505664993,147.5564,-1.42247325030098E-015,-999.25,0,25.285,87.0446009883,10.794488667,36.89,4405.7719864728,0
13157,764.272611372,147.2036,-1.42247325030098E-015,-999.25,0,18.8081,85.8297129639,9.521780755,40.56,4412.5890827108,0.00002
13158,764.2553889109,147.56,-1.42247325030098E-015,-999.25,0,14.7363,87.9830512039,9.860760244,37.93,4395.0304744072,0.00198
13159,763.3706158798,147.5636,-1.42247325030098E-015,-999.25,0,22.2453,88.4761854695,10.527278738,40.85,4436.02476165,0
13160,763.1089871909,147.9254,-1.42247325030098E-015,-999.25,0,17.8517,89.0780149301,10.351077305,38.78,4468.520606049,0
13161,761.9857167685,148.4708,-1.42247325030098E-015,-999.25,0,20.9452,89.9150877931,9.721339722,39.26,4484.0940789852,5.3593400006
13162,761.9743588881,149.0036,-1.42247325030098E-015,-999.25,0,18.749,89.6440752813,9.466104086,37.37,4515.7683562927,272.1826000001
13163,761.4121268019,149.18,-1.42247325030098E-015,-999.25,0,18.7965,90.9075386395,8.785551961,36.14,4554.0915951776,478.71427
13164,760.8425656671,149.1836,-1.42247325030098E-015,-999.25,0,28.2404,91.1123751446,10.213925833,39.52,4566.6864097518,475.59114
13165,760.2820253827,149.54,-1.42247325030098E-015,-999.25,0,17.4941,89.1188308275,8.86860934,36.51,4577.863543438,487.188
13166,760.2822686802,149.5472,-1.42247325030098E-015,-999.25,0,27.591,87.7940489959,10.95221386,39.62,4598.1084850685,487.4132
13167,760.2942142979,149.9036,-1.42247325030098E-015,-999.25,0,17.3793,89.5929765535,9.45149849,37.37,4589.0024647013,498.4576
13168,760.2966757716,150.2654,-1.42247325030098E-015,-999.25,0,20.3043,89.5934812323,9.238477905,35.66,4577.0954737385,499.4911
13169,760.3045200904,150.8036,-1.42247325030098E-015,-999.25,0,22.7086,90.8558090632,8.710693431,38.78,4559.2731997172,507.9042
13170,760.3479310779,151.1564,-1.42247325030098E-015,-999.25,0,22.57,88.4878561665,9.192449278,35.1488,4555.0736544451,515.9733
13171,761.4007204832,150.9818,-1.42247325030098E-015,-999.25,0,22.5773,89.9636000421,10.775039991,39.0166,4553.1018934256,478.7143
13172,760.8311828228,151.1654,-1.42247325030098E-015,-999.25,0,23.2299,89.1674061613,9.832960023,39.6275,4543.2621945395,475.5911
13173,760.3154225002,151.7018,-1.42247325030098E-015,-999.25,0,16.4348,88.8887603827,9.284887867,35.4634,4542.8437685091,487.188
13174,761.3846649251,151.8836,-1.42247325030098E-015,-999.25,0,30.6782,90.9981284828,11.82908348,39.7488,4538.8792296376,487.4132
13175,760.8652070519,152.0618,-1.42247325030098E-015,-999.25,0,26.1418,91.8162128062,11.42439792,39.182,4539.1295210073,498.4576
13176,761.4222741584,152.24,-1.42247325030098E-015,-999.25,0,22.3607,89.589822311,9.838375153,37.417,4526.6321481114,499.4911
13177,761.3505970315,152.2436,-1.42247325030098E-015,-999.25,0,22.4566,91.7405109873,9.80645641,39.1094,4508.6799518524,507.9933
13178,750.3511981775,152.2022,1.409,-999.25,1.5103587857,23.6282,90.4227943063,10.017245979,39.275,4587.5408680514,708.9095899998
13179,444.3844815098,130.7192,140.9,-999.25,151.0298405413,10.2357,70.1501946781,2.714695955,10.2988,2217.2790926451,3.19777
13180,444.002506513,131.3654,140.8982,-999.25,150.9827486747,7.4243,70.425780675,3.798255777,12.1388,2210.8925023629,0.00563
13181,445.5892619598,131.9,140.7218,-999.25,151.0718533083,4.8967,87.7061087162,4.56316182,11.0508,2189.8655556198,0.55737
13182,447.3320724169,131.9036,140.9,-999.25,151.2252462687,6.5477,88.2548207339,5.164889519,13.1264,2130.420693247,0.0026
13183,449.2869221351,132.2582,140.9,-999.25,151.0687030263,6.3249,88.1718010724,5.312775927,14.7419,2067.6619794378,0.2574
13184,450.060153863,132.08,140.9018,-999.25,151.0711750624,6.8359,88.6059510041,5.760267746,13.9556,2017.3793954825,0.00413
13185,450.4639915392,132.0764,141.0674,-999.25,151.1942691103,9.3869,88.3042792556,6.699678305,15.4834,1992.3924155623,0.41332
13186,451.0577044673,131.72,139.775,-999.25,151.2388664945,8.0844,88.1196929871,6.071313572,13.8505,1976.4191887044,0.44055
13187,450.949786664,131.7218,135.3506,-999.25,150.9820742533,7.5489,88.3880559352,5.734240875,14.898,1983.2301371449,0.00384
13188,451.0467920303,131.8982,138.3764,-999.25,151.0347950052,9.4038,87.7561980864,7.11483195,15.6733,1996.0611847308,0.38016
13189,450.6477195734,131.7218,138.02,-999.25,150.9827486747,7.8046,88.2676269583,6.259088919,14.0311,2018.8511467315,0
13190,450.2493739107,131.9036,138.02,-999.25,151.0718533083,8.271,88.273178425,7.135844135,15.1421,2046.3947688217,0
13191,450.1602854821,132.2654,138.0164,-999.25,151.2252622422,9.3444,95.6226264326,7.58575748,16.3502,2259.0276025693,0
13192,449.0806623576,132.8,137.6492,-999.25,151.0718533083,7.802,95.4859846494,6.528053045,17.322,2278.9347838667,0
13193,449.0880325599,132.8018,136.589,-999.25,151.2252462687,8.0125,95.5610556198,6.469058684,13.5693,2289.5133383485,0.00153
13194,449.6789875809,132.9782,137.4836,-999.25,151.0687030263,9.2413,95.572663232,6.608555427,14.4816,2274.7350269082,0.15147
13195,450.3000000219,132.8,137.84,-999.25,151.0711750624,8.3891,95.483208916,6.585960665,13.6611,2241.0078120479,0.02416
13196,450.8555693289,132.7964,137.84,-999.25,151.1942691103,9.2894,95.2847439807,6.225435041,14.7434,2250.1656154158,2.39184
13197,450.8964700108,132.4364,48.74,-999.25,150.8932842498,9.2231,95.4215119336,6.974648726,13.0824,2217.6320814768,0.252
13198,450.7623920588,132.0818,62.96,-999.25,89.4133701207,8.5482,95.360698139,6.948145057,11.3372,2220.7652334934,2232.584
13199,454.2609950966,132.26,59.36,-999.25,86.2560564137,9.3487,95.5232047103,6.195594591,11.0591,2020.7434754933,968.329
13200,454.0448757524,132.2618,67.28,-999.25,84.8089542979,8.2209,95.5355693408,6.442364313,10.96272,2044.2983623633,959.969
13201,453.6769072285,132.4418,81.14,-999.25,84.5458448223,7.3374,95.5214383346,6.206234163,10.616619,2069.0219316012,234.785
13202,453.9797837493,132.6182,90.32,-999.25,84.8089542979,9.044,95.3627168542,6.368192379,11.451108,2066.4720791621,111.346
13203,452.3511023475,132.4418,99.5,-999.25,85.4228764076,7.4532,95.7027865572,5.566143025,12.610971,2055.224901111,99.644
13204,417.5847949529,132.62,110.12,-999.25,150.8932842498,6.7949,93.4490055361,3.924710448,20.506821,1676.268994232,547.261
13205,418.9325752851,132.6128,114.26,-999.25,150.9809874084,8.2755,87.5520555147,5.880792553,18.439929,1624.5895565147,717.074
13206,419.6215922701,131.882,146.12,-999.25,150.8932842498,8.8188,87.8366943539,6.298787128,22.366467,1582.4832117346,628.995
13207,420.2585060152,130.0892,146.3,-999.25,150.8055810913,8.7069,87.5700977815,6.190637078,21.729435,1558.7557202339,146.142
13208,419.486077798,129.02,146.3,-999.25,150.8055810913,9.4137,87.1563242561,5.959693221,23.676667,1595.263837427,70.468
13209,416.8206815288,129.0236,141.44,-999.25,86.47531431,11.7364,88.2309115761,7.011334335,24.019642,1591.0806371519,62.058
13210,416.1377615114,129.3818,139.1,-999.25,85.7846519366,9.3994,87.6534328672,6.469077681,24.948416,1622.1782344627,36.462
13211,415.3544799468,129.5474,137.66,-999.25,86.2999079929,9.3249,87.9857638524,6.228543034,22.372084,1670.8997287903,70.75
13212,412.1000671545,128.2982,136.94,-999.25,85.7079116729,7.8451,88.1233519083,5.774949647,20.048158,1925.1949654303,88.321
13213,411.4603765718,128.1236,140.3294,-999.25,151.2252622422,9.3404,88.7565976238,5.726156315,22.419918,1910.304919974,2.40792
13214,411.4835420122,128.4818,137.3054,-999.25,151.0718533083,9.3806,88.3782777836,6.317568489,22.4034545,1903.9376981551,1.59192
13215,413.0125084745,128.6582,137.8652,-999.25,151.2252462687,9.4421,88.0123856587,6.559533244,21.5548204,1885.5880668866,0
13216,450.8559759088,128.4782,140.3654,-999.25,151.0687030263,9.6475,87.0309746609,6.413267541,19.3435141,2152.2713930699,0
13217,450.8947598571,128.2982,140.1944000001,-999.25,151.0711575218,9.3995,86.9463147934,7.072006666,20.2592531,2137.5074487184,0.06358
13218,450.7718098972,128.12,71.0150000001,-999.25,151.190820809,9.3506,87.2284302387,7.246472955,20.5267899,2150.4424347761,6.6685400001
13219,453.5370918886,128.111,137.8058,-999.25,151.0718374946,9.4094,87.9484807066,6.57722773,21.984,2193.0276175561,37.05155
13220,450.4699286685,127.229,134.4308,-999.25,151.2236808363,9.351393,87.506623068,6.4800671462,21.461301,2223.0360231485,1.35812
13221,451.0566252893,128.1236,135.5108,-999.25,151.0687277466,9.419959,87.2709904321,6.6225099219,24.95228,2254.167566561,0.47421
13222,450.9507567176,128.4854,136.5908,-999.25,151.0724060029,9.411867,86.9321875723,6.6429468932,23.60789,2277.5470625311,0.02523
13223,451.0428013239,129.0236,137.6726,-999.25,151.1947150842,9.01518,86.9960079907,6.641704409,24.986029,2286.7391850338,2.5375
13224,450.6437433475,129.3818,138.9218,-999.25,151.2362985721,9.271184,87.0934387551,6.9563196571,25.291562,2284.1595076206,3.94572
13225,450.2495607237,129.5618,139.1036,-999.25,150.9826101435,9.328021,87.0197657449,7.3555847628,25.83419,2263.9766377632,1.23654
13226,450.2211372564,129.7418,139.4654,-999.25,151.035993664,9.23218,87.0490099884,7.113610467,24.042578,2296.2902584132,0.39501
13227,450.8928089514,129.9236,140.0072,-999.25,151.0687277466,9.338209,87.2747187467,5.5113575657,22.227591,2300.1696713014,0
13228,450.641530219,130.28,140.72,-999.25,151.0724060029,9.2505,87.4268320892,6.515354228,24.076239,2297.430001146,0
13229,450.2010117296,130.64,141.26,-999.25,151.1947237996,9.2997,87.1847124382,8.573828012,23.923541,2278.9099087055,0
13230,450.4639915392,130.82,141.62,-999.25,151.239608933,9.2703,87.3248238881,6.420093668,26.06207,2253.2886091906,0
13231,451.0577042532,131,142.16,-999.25,151.2252462687,9.3,86.9750814846,6.2426528,25.673,2212.9855991444,0.007
13232,450.9497575299,131,142.52,-999.25,151.0687030263,9.3,87.5996214909,6.2007047,25.965,2216.5953626953,0.69931
13233,451.0473729876,131.36,143.06,-999.25,151.0711750624,9.25,86.6407317842,6.1168083,25.4174,2213.5872264029,0.62469
13234,450.7889760096,130.64,143.42,-999.25,151.1961760468,9.83,86.36,1.4243316,22.0645,2231.3553,0.01545
13235,450.8116735891,130.82,144.86,-999.25,151.2388664945,10.12,89.3659972663,5.3865285,19.3102,2276.9586309638,0.30591
13236,452.0089915934,131.18,144.68,-999.25,150.9820742533,10.96,90.2807275786,7.2837306,18.3117,2258.5087283701,0.00085
13237,455.273134732,128.12,144.32,-999.25,151.0347950052,10.79,89.5931027232,8.9082694,17.5084,2079.6248901792,0.08415
13238,447.8376076772,127.04,146.48,-999.25,150.9836185031,10.65,89.391231206,7.1025907,19.291,1830.9522900034,0
13239,449.8016950673,127.58,146.66,-999.25,151.0704270894,11.46,88.457575439,7.020601,17.6431,1828.5457809695,0
13240,551.377868115,128.3,147.56,-999.25,151.154664406,14.29,89.0758069604,8.2370984,19.4587,2749.4365712976,0.01031
13241,551.3858894667,128.66,147.74,-999.25,151.0718533083,22.36,88.817159079,9.8158756,25.65,2742.6181290347,1.031
13242,551.75377348,129.2,147.74,-999.25,151.2252462687,18.65,88.7351487751,9.9150259,25.47,2769.4908132473,1.02218
13243,550.7696842215,129.92,148.1,-999.25,151.0687030263,21.05,88.6405215014,9.5279585,21.66,2812.0058061805,0.14835
13244,549.59571694,130.28,148.28,-999.25,151.0711750624,22.43,88.7351487751,11.1810984,24.27,2796.9651247183,0.09074
13245,549.8431466493,131,148.82,-999.25,151.1942691103,20.28,87.952896646,9.9112124,22.49,2817.6209939264,0.75042
13246,550.1091162449,131.54,149.18,-999.25,151.2388664945,15.48,90.3816633372,9.7014715,24.45,2815.6155697315,0
13247,549.5932297556,132.08,149.54,-999.25,150.9820742533,16.14,89.3659972663,10.4031503,25.56,2810.8025516636,0
13248,549.5961351811,132.26,149.72,-999.25,151.0347950052,13.77,88.2557039218,9.4726632,23.98,2801.7781427862,0.00374
13249,549.8851277512,132.8,150.26,-999.25,150.9827486747,12.88,88.9117863526,8.8243731,20.73,2791.7510218114,0.374
13250,550.1765022263,132.8,150.44,-999.25,151.0718533083,14.78,87.0823257281,9.7319793,21.94,2788.9434279384,0.37215
13251,550.6348437964,133.16,150.44,-999.25,151.2252622422,14.49,90.0725475765,9.6252021,24.08,2805.5884487566,0.18924
13252,550.4123630925,133.34,150.8,-999.25,151.0718533083,12.95,89.1893596888,9.3201244,22.13,2805.9895335956,0.21087
13253,550.1837264027,133.88,150.8,-999.25,151.2252462687,11.48,89.8075912102,9.0150466,18.6,2810.4014668246,0
13254,549.8974643588,134.42,150.8,-999.25,151.0687030263,14.04,89.315529387,8.969285,19.25,2820.2280453799,0
13255,550.4155456707,134.96,150.62,-999.25,151.0711575218,14.01,88.0285984649,9.2438549,20.18,2818.6237060239,0
13256,603.182802174,135.14,150.8,-999.25,151.190820809,22.29,89.4669330249,10.7234819,27.97,3343.0421330074,0
13257,603.1756685708,135.5,150.98,-999.25,151.0719996898,22.5,89.750814846,10.5023005,33.17,3342.6410481684,0
13258,602.4718746572,135.86,150.98,-999.25,151.2388664945,17.78,89.5804857533,10.3268808,31.69,3356.6790175331,0.00164
13259,602.70673331,136.04,151.34,-999.25,150.9820742533,14.6,86.4388602671,8.9845389,31.41,3365.502883991,0.16236
13260,602.1102751431,136.22,151.52,-999.25,151.0347950052,25.26,89.8580590895,10.1819689,33.38,3399.9961801444,0
13261,601.74639589,136.4,151.7,-999.25,150.9827486747,19.62,88.6089790769,10.4489119,35.91,3417.2428282211,0
13262,600.7023925205,136.76,152.06,-999.25,151.0718533083,15.82,91.2963936495,10.433658,32.88,3425.8661522595,0
13263,601.6571789317,136.76,152.06,-999.25,151.2252622422,13.58,89.9842287877,9.5718135,30.97,3426.8688643569,0
